ID,status,meaning_ru,idxs,glosses,lemma,glottocode,reference
5973,,снова; вновь; сначала,204,AGAIN,Ц|И'ЙАᴴДА,kara1474,kptmagomedovakhalidova2001
4379,,сновидение,2374,DREAM,МÁКЬ/У,ghod1238,gdosaidova2006
7282,,сновидение,2374,DREAM,МАКЬВ,bagv1239,kvamagomedova2004
3859,,сновидение,2374,DREAM,МАКЬУ',kara1474,kptmagomedovakhalidova2001
7260,,сновидение,2374,DREAM,микье',akhv1239,akvmagomedovaabdulayeva2007
4183,,сноха,1057,DAUGHTER-IN-LAW,НУСА',kara1474,kptmagomedovakhalidova2001
7941,,сноха,1057,DAUGHTER-IN-LAW,нуша',akhv1239,akvmagomedovaabdulayeva2007
1500,,собака,2009,DOG,ГЬОБДИЙА,andi1255,anisalimov2010
4958,,собака,2009,DOG,ХОЙ,andi1255,anisalimov2010
10177,,собака,2009,DOG,ХВĀ,tind1238,tinmagomedova2003
154,,собака,2009,DOG,АРГЪУ́Т,ghod1238,gdosaidova2006
5706,,собака,2009,DOG,ТАРÁЩ,ghod1238,gdosaidova2006
6060,,собака,2009,DOG,ХВАЙИ́,ghod1238,gdosaidova2006
1072,,собака,2009,DOG,БАХIР́И,bagv1239,kvamagomedova2004
3981,,собака,2009,DOG,ГЬВĀЙ,bagv1239,kvamagomedova2004
9576,,собака,2009,DOG,ТОЛÁ,bagv1239,kvamagomedova2004
11135,,собака,2009,DOG,ХIОЛÁ,bagv1239,kvamagomedova2004
410,,собака,2009,DOG,БАХ|РИ',kara1474,kptmagomedovakhalidova2001
5828,,собака,2009,DOG,Х|ОЛА',kara1474,kptmagomedovakhalidova2001
820,,собака,2009,DOG,бахIи'ри,akhv1239,akvmagomedovaabdulayeva2007
822,,собака,2009,DOG,бахIе'ри,akhv1239,akvmagomedovaabdulayeva2007
10200,,собака,2009,DOG,хве,akhv1239,akvmagomedovaabdulayeva2007
68,,собака (бойцовская),2009,DOG,АРГЪУ'Т,kara1474,kptmagomedovakhalidova2001
1140,,собака (бродячая),2009,DOG,БАХIИРИ́,tind1238,tinmagomedova2003
5195,,собака (бродячая),2009,DOG,къватIа'бахIере,akhv1239,akvmagomedovaabdulayeva2007
5265,,собака; пес,2009,DOG,ХВАЙ,kara1474,kptmagomedovakhalidova2001
224,,собирать,7,GATHER,БАКӀАБАХАРУННУ,andi1255,anisalimov2010
2822,,собирать,7,GATHER,Б/УГЬ/Ā́ЙЛЪ’А,tind1238,tinmagomedova2003
556,,собирать,7,GATHER,БÁШАЛИ,ghod1238,gdosaidova2006
2420,,собирать,7,GATHER,Б/УГЬÁ/ЙЛА,bagv1239,kvamagomedova2004
266,,собирать,7,GATHER,БАК|АРА¯'/ЛЪА,kara1474,kptmagomedovakhalidova2001
615,,собирать,7,GATHER,б/акIа'рило̄/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
464,,собирать; подбирать,371,PICK UP,Б/АЧ|А'/ЛЪА,kara1474,kptmagomedovakhalidova2001
202,,собрать,7,GATHER,БАДИЙДУ,andi1255,anisalimov2010
2550,,собрать,7,GATHER,ДАᴴЙИ,ghod1238,gdosaidova2006
203,,собраться,3638,ASSEMBLE (GET TOGETHER),БАДИЛДДУ,andi1255,anisalimov2010
675,,сова,735,OWL,БУГЬУ,andi1255,anisalimov2010
1166,,сова,735,OWL,БУ́ГЬУ,ghod1238,gdosaidova2006
2419,,сова,735,OWL,БУГЬ,bagv1239,kvamagomedova2004
4617,,сова,735,OWL,РУЗЕ',kara1474,kptmagomedovakhalidova2001
1932,,сова,735,OWL,бус̄е',akhv1239,akvmagomedovaabdulayeva2007
9167,,совесть; стыд,1776,SHAME,СУ́ЛИ,tind1238,tinmagomedova2003
8060,,совок,1901,SHOVEL,МУ́X̅УР,tind1238,tinmagomedova2003
4965,,совок,1901,SHOVEL,ПЕРЧЧУ́Н,ghod1238,gdosaidova2006
5248,,совок,1901,SHOVEL,РЕХХИ́Н,ghod1238,gdosaidova2006
11433,,совок,1901,SHOVEL,ЧАР́УН,bagv1239,kvamagomedova2004
661,,совок,1901,SHOVEL,БЕРЧ¯|У'Н,kara1474,kptmagomedovakhalidova2001
2810,,совок,1901,SHOVEL,КВАᴴХ¯/А,kara1474,kptmagomedovakhalidova2001
5309,,соединять,1743,JOIN,ДÉКВ/Ā́ᴴЙЛЪА,tind1238,tinmagomedova2003
4757,,соединять,1743,JOIN,ДÁНДИЛГЬА/ЙЛА,bagv1239,kvamagomedova2004
4178,,сожалеть,1875,REGRET,РОКӀОКАНУЛДДУ,andi1255,anisalimov2010
5127,,сожалеть,1875,REGRET,РАКIВАКЪИЛЪИ́,ghod1238,gdosaidova2006
8383,,сожалеть,1875,REGRET,РАКIБ́УХIИДИ/ЛА,bagv1239,kvamagomedova2004
8299,,сожалеть,1875,REGRET,ракIвакъелъу'/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
8680,,сожалеть; сокрушаться,1875,REGRET,РАКIВÁКЪĒЛЪ/ИЛЪ’А,tind1238,tinmagomedova2003
4114,,создание; творение; лицо; зачаток,1560,FACE,РИЖИ,andi1255,anisalimov2010
3134,,сокол,3258,FALCON,ЛАЧЧИН,andi1255,anisalimov2010
5145,,сокол,307,HAWK,ХЪАЧИРГЪА,andi1255,anisalimov2010
6342,,сокол,3258,FALCON,ХЪЕРГЪУ́,ghod1238,gdosaidova2006
5394,,солдат,1941,SOLDIER,САЛДÁТ/И,ghod1238,gdosaidova2006
8779,,солдат,1941,SOLDIER,САЛДÁТ,bagv1239,kvamagomedova2004
5465,,соленый,1091,SALTY,ЦӀЦӀОНКЪГОН,andi1255,anisalimov2010
11303,,соленый,1091,SALTY,Ц̄ИᴴЙÁ/Б,tind1238,tinmagomedova2003
6655,,соленый,1091,SALTY,ЦЦАᴴЙИ́,ghod1238,gdosaidova2006
9283,,соленый,1091,SALTY,̄С̄IИᴴГЬÁ/Б,bagv1239,kvamagomedova2004
13109,,соленый,1091,SALTY,чIу'къIада/б/е,akhv1239,akvmagomedovaabdulayeva2007
6064,,соленый; пересоленный,1091,SALTY,Ц¯|И'ᴴГЬАМ,kara1474,kptmagomedovakhalidova2001
3547,,солнце,1343,SUN,МИЛЪИ,andi1255,anisalimov2010
7840,,солнце,1343,SUN,МИ́ЛЪИ,tind1238,tinmagomedova2003
4530,,солнце,1343,SUN,МИ́ЛЪИ,ghod1238,gdosaidova2006
7455,,солнце,1343,SUN,МИЛГЬ,bagv1239,kvamagomedova2004
3994,,солнце,1343,SUN,МИЛЪЕ',kara1474,kptmagomedovakhalidova2001
7328,,солнце,1343,SUN,ми'лъи,akhv1239,akvmagomedovaabdulayeva2007
5462,,соль,1274,SALT,ЦӀЦӀОН,andi1255,anisalimov2010
11205,,соль,1274,SALT,Ц̄ĀᴴЙ,tind1238,tinmagomedova2003
6654,,соль,1274,SALT,ЦЦАᴴЙИ́,ghod1238,gdosaidova2006
9198,,соль,1274,SALT,̄С̄IАᴴЙ,bagv1239,kvamagomedova2004
11893,,соль,1274,SALT,цĪа'ни,akhv1239,akvmagomedovaabdulayeva2007
11894,,соль,1274,SALT,цĪаᴴ,akhv1239,akvmagomedovaabdulayeva2007
12829,,соль,1274,SALT,чIа'нацĪа,akhv1239,akvmagomedovaabdulayeva2007
6008,,соль (поваренная),1274,SALT,Ц¯|АᴴЙ,kara1474,kptmagomedovakhalidova2001
1264,,сомневаться; колебаться,2871,SWING (MOVEMENT),ВАС-ВАС/А'ЛЪА,kara1474,kptmagomedovakhalidova2001
756,,сомнение,1308,DOUBT,ВАС,andi1255,anisalimov2010
3535,,сомнение,1308,DOUBT,ВАС-ВÁСИ,tind1238,tinmagomedova2003
1414,,сомнение,1308,DOUBT,ВАС-ВÁСИ,ghod1238,gdosaidova2006
3103,,сомнение,1308,DOUBT,ВАС–ВÁС,bagv1239,kvamagomedova2004
2778,,сомнение,1308,DOUBT,КВА'ЛКВАСАР,kara1474,kptmagomedovakhalidova2001
2131,,сомнение,1308,DOUBT,васва'си,akhv1239,akvmagomedovaabdulayeva2007
7676,,сон,2972,SLEEP (STATE),МÁКЬУ,tind1238,tinmagomedova2003
7676,,сновидение,2374,DREAM,МÁКЬУ,tind1238,tinmagomedova2003
4378,,сон,2972,SLEEP (STATE),МÁКЬ/У,ghod1238,gdosaidova2006
7281,,сон,2972,SLEEP (STATE),МАКЬВ,bagv1239,kvamagomedova2004
3858,,сон,2972,SLEEP (STATE),МАКЬУ',kara1474,kptmagomedovakhalidova2001
7259,,сон,2972,SLEEP (STATE),микье',akhv1239,akvmagomedovaabdulayeva2007
3623,,сон; сновидение,2374,DREAM,МОКЬИ,andi1255,anisalimov2010
2155,,сообщение,2961,MESSAGE,Б/ИЙÁЛАР,tind1238,tinmagomedova2003
190,,сообщение,2961,MESSAGE,АЛГЬÁНАР,bagv1239,kvamagomedova2004
1057,,сообщение,2961,MESSAGE,б/е'къIайе,akhv1239,akvmagomedovaabdulayeva2007
4451,,сопеть,375,SNIFF,ССУННУ,andi1255,anisalimov2010
4863,,сопеть,375,SNIFF,С¯У'В/АᴴЛЪА,kara1474,kptmagomedovakhalidova2001
13733,,сопеть,375,SNIFF,щу'нулъIа,akhv1239,akvmagomedovaabdulayeva2007
3481,,сопля,208,NASAL MUCUS (SNOT),МАЧУ,andi1255,anisalimov2010
597,,сорок,1716,FORTY,БОКЪГОЦӀОЛГУ,andi1255,anisalimov2010
2770,,сорок,1716,FORTY,БŌЦIÁЙА,tind1238,tinmagomedova2003
1293,,сорок,1716,FORTY,БУУЦIÁЛИ,ghod1238,gdosaidova2006
2384,,сорок,1716,FORTY,Б̄́ОЦIА,bagv1239,kvamagomedova2004
5451,,сороконожка,1974,CENTIPEDE,ЖВĀᴴ,tind1238,tinmagomedova2003
12953,,сороконожка,1974,CENTIPEDE,чIи'кьара,akhv1239,akvmagomedovaabdulayeva2007
643,,сосать,1421,SUCK,БОХХИННУ,andi1255,anisalimov2010
5478,,сосать,1421,SUCK,ЦӀЦӀУНКӀУННУ,andi1255,anisalimov2010
11378,,сосать,1421,SUCK,Ц̄У̀Ц̄/ӮᴴЛЪ’А,tind1238,tinmagomedova2003
11390,,сосать,1421,SUCK,Ц̄У́НИЛЪ’А,tind1238,tinmagomedova2003
6703,,сосать,1421,SUCK,ЦЦУННИ́,ghod1238,gdosaidova2006
9343,,сосать,1421,SUCK,̄С̄ÍУНИ/ЛА,bagv1239,kvamagomedova2004
9352,,сосать,1421,SUCK,̄С̄ÍӮС̄IУНИ/ЛА,bagv1239,kvamagomedova2004
2845,,сосать,1421,SUCK,КЕ'Х/АЛЪА,kara1474,kptmagomedovakhalidova2001
6029,,сосать,1421,SUCK,Ц¯|В/А¯'ᴴЛЪА,kara1474,kptmagomedovakhalidova2001
815,,сосать,1421,SUCK,б/ахъIу'/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
12084,,сосать,1421,SUCK,цĪону'/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
9,,сосед,1332,NEIGHBOUR,АБÁХАРЛIА,tind1238,tinmagomedova2003
4355,,сосед,1332,NEIGHBOUR,МÁДУГЬАЛ,ghod1238,gdosaidova2006
7250,,сосед,1332,NEIGHBOUR,МÁДУГЬАЛ,bagv1239,kvamagomedova2004
3424,,сосед; соседка ‘,1332,NEIGHBOUR,МАДУГЬАЛ,andi1255,anisalimov2010
3836,,сосед; ссоседка,1332,NEIGHBOUR,МА'ДУГЬАЛ,kara1474,kptmagomedovakhalidova2001
514,,соска,3087,PACIFIER,БÁГВАБА,tind1238,tinmagomedova2003
3435,,соска,3087,PACIFIER,КЯ́К/Я,ghod1238,gdosaidova2006
452,,соска,3087,PACIFIER,БÁГО,bagv1239,kvamagomedova2004
6440,,соска,3087,PACIFIER,Ч¯|И'ᴴЧ¯|ИЛ,kara1474,kptmagomedovakhalidova2001
7523,,соска,3087,PACIFIER,ми'цĪо,akhv1239,akvmagomedovaabdulayeva2007
3289,,сосна,1740,PINE,КВАᴴЙИ́,ghod1238,gdosaidova2006
10429,,сосна,1740,PINE,х̄е̄'лIу,akhv1239,akvmagomedovaabdulayeva2007
4037,?,сосна; ель; пихта; кедр,1740,PINE,РЕКӀКӀУ,andi1255,anisalimov2010
6565,,сосна; сосновая порода,1740,PINE,ЭЖЕЛА',kara1474,kptmagomedovakhalidova2001
7927,,сосок,796,NIPPLE,МИ́Ц̄И¹,tind1238,tinmagomedova2003
4579,,сосок,796,NIPPLE,МИЦЦ/И́,ghod1238,gdosaidova2006
7507,,сосок,796,NIPPLE,МӢС̄I1,bagv1239,kvamagomedova2004
7350,,сосок,796,NIPPLE,ми'на,akhv1239,akvmagomedovaabdulayeva2007
5485,,сосун; цветок,239,FLOWER,ЦӀЦӀУНЦӀЦӀУКА,andi1255,anisalimov2010
1822,,соха,2154,PLOUGH (INSTRUMENT),БÉЦ̄И,tind1238,tinmagomedova2003
5266,,соха,2154,PLOUGH (INSTRUMENT),РЕЦЦИ́,ghod1238,gdosaidova2006
8128,,соха,2154,PLOUGH (INSTRUMENT),ПЕРÉ̄С̄I,bagv1239,kvamagomedova2004
3438,,соха,2154,PLOUGH (INSTRUMENT),гIебец̄е',akhv1239,akvmagomedovaabdulayeva2007
4010,,соха; плуг,2154,PLOUGH (INSTRUMENT),РЕБЦЦУ,andi1255,anisalimov2010
1456,,сохнуть,1786,DRY UP,Б/ЕКЪУ́КЪ/ИЛЪ’А,tind1238,tinmagomedova2003
570,,сохнуть,1786,DRY UP,Б/ЕВУКЪИ́,ghod1238,gdosaidova2006
1901,,сохнуть,1786,DRY UP,б/укъу'/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
553,,сохнуть; сушиться,1786,DRY UP,Б/ЕКЪВА'/ЛЪА,kara1474,kptmagomedovakhalidova2001
1515,,сохранять,1997,PRESERVE,Б/ЕТÉ/ТИЛА,bagv1239,kvamagomedova2004
1644,,сохранять (в прежнем состоянии),1997,PRESERVE,Б/ЕТ/И́ЛЪ’А,tind1238,tinmagomedova2003
10161,,спасать,2008,RESCUE,ХВАС̅ÁРИГЬИЛЪ’А,tind1238,tinmagomedova2003
6075,,спасать,2008,RESCUE,ХВАССÁРИᴴГЬИ,ghod1238,gdosaidova2006
2910,,спасать,2008,RESCUE,Б/́УХIА/ЙЛА,bagv1239,kvamagomedova2004
5270,,спасать,2008,RESCUE,ХВАС¯АРА¯'/ЛЪА,kara1474,kptmagomedovakhalidova2001
1846,,спасать,2008,RESCUE,б/о'чIило̄тIо/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
2901,,спать,1585,SLEEP,КЬИХИННУ,andi1255,anisalimov2010
7045,,спать,1585,SLEEP,КЬИХИХ/И́ᴴЛЪ’А,tind1238,tinmagomedova2003
7046,,спать,1585,SLEEP,КЬЍХ/ИᴴЛЪ’А,tind1238,tinmagomedova2003
1741,,спать,1585,SLEEP,ГЪУМИ́,ghod1238,gdosaidova2006
6687,,спать,1585,SLEEP,КЬ̄́ЕНА,bagv1239,kvamagomedova2004
5866,,спать,1585,SLEEP,кьиᴴгьо̄кIу'нулъIа,akhv1239,akvmagomedovaabdulayeva2007
5898,,спать,1585,SLEEP,кьу'нулъIа,akhv1239,akvmagomedovaabdulayeva2007
3326,,спать; засыпать,1585,SLEEP,КЬИ'ГЬАᴴ/ЛЪА,kara1474,kptmagomedovakhalidova2001
863,,спелый,178,RIPE,БÁРЩИЙУ/Б,tind1238,tinmagomedova2003
855,,спелый,178,RIPE,Б/ИАБУ,ghod1238,gdosaidova2006
2317,,спелый,178,RIPE,Б/ИЪÁ/Б,bagv1239,kvamagomedova2004
800,,спелый; зрелый,178,RIPE,Б/Е'ЪА/Б,kara1474,kptmagomedovakhalidova2001
442,,сперва,2915,AT FIRST,АᴴЩ,bagv1239,kvamagomedova2004
6084,,спешить,2860,BOLT (MOVE IN HASTE),ЭДЕРДДУ,andi1255,anisalimov2010
5364,,спешить,2860,BOLT (MOVE IN HASTE),ДУ́Р/ӢЛЪ’А,tind1238,tinmagomedova2003
11285,,спешить,2860,BOLT (MOVE IN HASTE),ЦIÁКЬИ/ЛА,bagv1239,kvamagomedova2004
5385,,спешить,2860,BOLT (MOVE IN HASTE),Х¯ЕХ¯А'ЛЪ/АЛЪА,kara1474,kptmagomedovakhalidova2001
3445,,спешить,2860,BOLT (MOVE IN HASTE),гIеде'гIило̄/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
10477,,спешить,754,HURRY,х̄е'х̄имечIилъу/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
2093,?,спешить; гнать многократно,754,HURRY,ЗУТӀЕШДУ,andi1255,anisalimov2010
2207,,спешить; торопиться,754,HURRY,Г|ЕДЕ'Г|/АЛЪА,kara1474,kptmagomedovakhalidova2001
3515,,спина,1291,BACK,МИГЪУЛ,andi1255,anisalimov2010
1766,,спина,1291,BACK,БЕХУ́МА,tind1238,tinmagomedova2003
4591,,спина,1291,BACK,МУ́ГЪУЛ,ghod1238,gdosaidova2006
8502,,спина,1291,BACK,РЕКЪÉЛЪ,bagv1239,kvamagomedova2004
4045,,спина,1291,BACK,МУ'ГЪУЛ,kara1474,kptmagomedovakhalidova2001
8239,,спина,1291,BACK,ракъо'лIи,akhv1239,akvmagomedovaabdulayeva2007
4428,,спичка,1133,MATCH,ССИННИКА,andi1255,anisalimov2010
7269,,спичка,1133,MATCH,КI’ÁᴴТIА,tind1238,tinmagomedova2003
3154,,спичка,1133,MATCH,ИСИБИ́ШКЯ,ghod1238,gdosaidova2006
4695,,спичка,1133,MATCH,ГIУЧI,bagv1239,kvamagomedova2004
3931,,спичка,1133,MATCH,МА'ЪА,kara1474,kptmagomedovakhalidova2001
13126,,спичка,1133,MATCH,чIу'ме,akhv1239,akvmagomedovaabdulayeva2007
220,,спокойный,3458,SILENCE,АЧЧÁХЪИБЕШТТАБУ,ghod1238,gdosaidova2006
8383,,спокойный;  безопасный,3458,SILENCE,ПАРÁКЪАТА/Б,tind1238,tinmagomedova2003
4270,,спокойный; безопасный,3458,SILENCE,ПАРАКЪАТО'/Б,kara1474,kptmagomedovakhalidova2001
8379,,спокойствие; покой,3458,SILENCE,ПАРÁКЪАЛЪАР,tind1238,tinmagomedova2003
2336,,спор; суд,1068,COURT,ДИВА'Н²,kara1474,kptmagomedovakhalidova2001
3424,,способ,488,MANNER,КУ́ЦИ,ghod1238,gdosaidova2006
4963,,способ,488,MANNER,къагIи'да,akhv1239,akvmagomedovaabdulayeva2007
362,,спрашивать,1309,ASK (INQUIRE),БЕРЕГИЙДУ,andi1255,anisalimov2010
1172,,спрашивать,1309,ASK (INQUIRE),Б/ÀЦ̄ИЦ̄/ИᴴЛЪ’А,tind1238,tinmagomedova2003
5179,,спрашивать,1309,ASK (INQUIRE),РАЦЦИ́ᴴ,ghod1238,gdosaidova2006
869,,спрашивать,1309,ASK (INQUIRE),Б/Á̄С̄IИ/НА,bagv1239,kvamagomedova2004
441,,спрашивать,1309,ASK (INQUIRE),Б/АЦ¯|/А'ᴴЛЪА,kara1474,kptmagomedovakhalidova2001
8435,,спрашивать,1309,ASK (INQUIRE),рацĪерачу'/нулъIа,akhv1239,akvmagomedovaabdulayeva2007
321,,спрятать,602,HIDE (CONCEAL),БЕКЪАЩОЛЛУ,andi1255,anisalimov2010
1336,,сразу,1963,IMMEDIATELY,ГЬЕРПАРА,andi1255,anisalimov2010
3552,,сразу,1963,IMMEDIATELY,К|УТ|Е¯',kara1474,kptmagomedovakhalidova2001
4429,,сразу,1963,IMMEDIATELY,иᴴчIи'да,akhv1239,akvmagomedovaabdulayeva2007
128,,среда,1694,WEDNESDAY,АРБАЪИ,andi1255,anisalimov2010
226,,среда,1694,WEDNESDAY,АРБÁГIИ,tind1238,tinmagomedova2003
152,,среда,1694,WEDNESDAY,АРБÁГI,ghod1238,gdosaidova2006
266,,среда,1694,WEDNESDAY,АРБÁГIЗЕБ,bagv1239,kvamagomedova2004
4244,,среда,1694,WEDNESDAY,и'штуликьа̄жо,akhv1239,akvmagomedovaabdulayeva2007
9004,,средство,1372,MEDICINE,САБÁВ/САБÁБ,tind1238,tinmagomedova2003
3605,,средство (лечебное),1372,MEDICINE,дару'саба,akhv1239,akvmagomedovaabdulayeva2007
1022,?,средство; орудие; приспособление,1361,TOOL,ГЪИРССИ,andi1255,anisalimov2010
5540,,средство; ресурсы; возможность; необходимость,643,NEED (NOUN),ЧАРА,andi1255,anisalimov2010
1694,,срывать,2148,PICK,Б/ЕТIВ/Ā́ЙЛЪ’А¹,tind1238,tinmagomedova2003
1000,,срывать,2148,PICK,Б/И́ТIАЛИ,ghod1238,gdosaidova2006
924,,срывать,2148,PICK,БАТIВÁТI/УЛА,bagv1239,kvamagomedova2004
941,,срывать,2148,PICK,Б/ИТ|ВА¯'/ЛЪА,kara1474,kptmagomedovakhalidova2001
1198,,срывать,2148,PICK,б/етIо̄'рулъIа,akhv1239,akvmagomedovaabdulayeva2007
1060,,ссора,1848,QUARREL,БÀX̅АРА,tind1238,tinmagomedova2003
440,,ссора,1848,QUARREL,БАРЩИ́Н,ghod1238,gdosaidova2006
988,,ссора,1848,QUARREL,Б/ÁX̄АР²,bagv1239,kvamagomedova2004
3550,,ссора,1848,QUARREL,да'гIишабе,akhv1239,akvmagomedovaabdulayeva2007
2323,,стадо,2939,FLOCK (OF ANIMALS),ИШО,andi1255,anisalimov2010
8855,,стадо,2939,FLOCK (OF ANIMALS),РЕХЬÉТИ,tind1238,tinmagomedova2003
5261,,стадо,2939,FLOCK (OF ANIMALS),РЕХЬÉД/И,ghod1238,gdosaidova2006
8577,,стадо,2939,FLOCK (OF ANIMALS),РЕХЬÉТI,bagv1239,kvamagomedova2004
4531,,стадо,2939,FLOCK (OF ANIMALS),РЕХЬЕ'Т|,kara1474,kptmagomedovakhalidova2001
8558,,стадо,2939,FLOCK (OF ANIMALS),рехье'тIи,akhv1239,akvmagomedovaabdulayeva2007
2294,,стакан,0,<NA>,ИСТАКАН,andi1255,anisalimov2010
3166,,стакан,604,GLASS,ИСТÁКЯ/Н,ghod1238,gdosaidova2006
5431,,стакан,604,GLASS,ИСТÁКАН,bagv1239,kvamagomedova2004
1894,,старший; пожилой,2112,OLD (AGED),ГЬЕРК|А'/М,kara1474,kptmagomedovakhalidova2001
638,,старый,1229,OLD,БОХОР,andi1255,anisalimov2010
5,,старый,1229,OLD,АБАДḖЛIА,tind1238,tinmagomedova2003
1748,,старый,1229,OLD,Б/ЕХАРÁБ,tind1238,tinmagomedova2003
480,,старый,1229,OLD,Б/АХÁР,ghod1238,gdosaidova2006
511,,старый,1229,OLD,Б/АГЬАР́У/Б,bagv1239,kvamagomedova2004
680,,старый,1229,OLD,Б/ЕХАРО'/Б,kara1474,kptmagomedovakhalidova2001
801,,старый,1229,OLD,б/ахъIа'ролъа̄да/б/е,akhv1239,akvmagomedovaabdulayeva2007
803,,старый,1229,OLD,б/ахъIа'ролъа̄/б/е,akhv1239,akvmagomedovaabdulayeva2007
9449,,стать,1990,BECOME,ТÁРЗИ,tind1238,tinmagomedova2003
9476,,стать,1990,BECOME,ТАРЗ,bagv1239,kvamagomedova2004
131,,стая,2939,FLOCK (OF ANIMALS),АРДАНГИ,andi1255,anisalimov2010
7032,,стая,2974,SWARM (OF BIRDS),КЬИ́ЛУ,tind1238,tinmagomedova2003
9887,,стая,2974,SWARM (OF BIRDS),ТIЕЛ,bagv1239,kvamagomedova2004
4825,,ствол,344,TREE TRUNK,ГЬУ́МА,tind1238,tinmagomedova2003
2294,,ствол,344,TREE TRUNK,ГЬУМ/Á,ghod1238,gdosaidova2006
8223,,ствол,344,TREE TRUNK,ПУЛ¹,bagv1239,kvamagomedova2004
11725,,ствол,344,TREE TRUNK,хIо'ро,akhv1239,akvmagomedovaabdulayeva2007
2079,,стебель; ствол,344,TREE TRUNK,ГЬУМА',kara1474,kptmagomedovakhalidova2001
5368,,стекать; течь,2003,FLOW,Х¯ВА'Р/АЛЪА,kara1474,kptmagomedovakhalidova2001
3472,,стекло,604,GLASS,МАТӀУ,andi1255,anisalimov2010
5622,,стекло,604,GLASS,ЗĒ,tind1238,tinmagomedova2003
4439,,стекло,604,GLASS,МАТIУ́,ghod1238,gdosaidova2006
5257,,стекло,604,GLASS,ЗĒ,bagv1239,kvamagomedova2004
3660,,стекло,604,GLASS,ЛА'МПА,kara1474,kptmagomedovakhalidova2001
3813,,стекло,604,GLASS,жари',akhv1239,akvmagomedovaabdulayeva2007
2638,,стена,3830,WALL,КЪЕН,andi1255,anisalimov2010
6688,,стена,933,WALL (OF HOUSE),КЪÉНА,tind1238,tinmagomedova2003
3769,,стена,933,WALL (OF HOUSE),КЪУᴴЙИ́,ghod1238,gdosaidova2006
6349,,стена,933,WALL (OF HOUSE),КЪИН¹,bagv1239,kvamagomedova2004
3173,,стена,933,WALL (OF HOUSE),КЪИᴴ,kara1474,kptmagomedovakhalidova2001
5293,,стена,933,WALL (OF HOUSE),къеᴴ'да,akhv1239,akvmagomedovaabdulayeva2007
12,,степь; равнина,652,PLAIN,АВЛА'ХЪ,kara1474,kptmagomedovakhalidova2001
24,,стирать,1453,WASH,АБЧИДУ,andi1255,anisalimov2010
